23632,Daishinkan,1,6,28442,37
24249,CRACKEN,81,1,2475,667
28243,bmwtdsws,20,8,28479,39
31243,Maro,111,1,1266,962
31459,Vakna,68,1,1379,918
31891,carem23,162,1,407,1408
35585,DarkUri,15,4,9783,224
38188,Piku,0,1,1753,807
40585,almaret,179,1,878,1119
41007,Strygwyr,111,1,311,1502
44547,MelNik,0,1,26,1925
49616,Vitrocer%C3%A1mica,163,1,161,1744
49682,enanoide,12,1,888,1108
51952,fantasmagoria,0,1,182,1707
58485,polloking,0,1,413,1393
64340,lucianoab1985,55,2,4402,445
66230,Experto,0,1,257,1573
75864,charlye,168,1,712,1190
77817,GoodAss,132,1,238,1608
80335,VARIEL81,20,2,9720,226
80863,ferruchini,139,1,6462,329
83966,ArHeim,0,1,591,1263
87568,taisapu+54,0,1,4470,441
88807,antoniobegona,44,1,309,1506
89126,Hachassinparar,0,1,218,1653
89324,Iulius,0,1,177,1713
91387,rutre,0,3,3293,538
93720,artedain,62,1,636,1232
96667,A.B.R.A.H.A.N,55,1,3108,565
97846,ferfi%C3%B1o,0,1,251,1582
102641,jjoaa,3,1,96,1830
110010,malosa,15,1,320,1492
114956,Amado+Lider,0,0,0,2072
115321,daviddj,132,1,1451,895
116702,baneos,59,1,161,1745
118153,Qosmico,0,1,1018,1049
119743,Myto,0,1,532,1308
127625,teuton.de.elite,0,1,219,1649
128703,Starry,0,1,464,1357
129037,luanro,44,1,392,1413
135888,keow,0,1,182,1708
137981,Lolo+11,0,1,483,1341
141108,Fran99,10,5,19005,88
144527,paular,0,1,881,1112
145122,Pou+Cubarsi,8,1,1659,829
149167,yaelito,0,0,0,2073
153216,arriaza,0,1,83,1839
153441,moriones30,0,1,73,1860
153739,pruqr,0,1,1005,1056
156480,tetitet,0,1,1349,935
182449,Mexico+3000,35,1,931,1088
183045,mo17,3,2,5135,390
183902,toro+sentado,0,1,634,1234
184307,estereo,24,4,10569,217
186634,amangua,9,1,570,1279
187417,%C3%91amdu,105,1,1225,984
189413,-Killua+Zoldyck-,61,0,0,2074
190744,cvaa,41,1,265,1562
190983,asda,0,1,1618,849
191715,atapuerca,0,1,812,1145
193545,MMansillaLF,12,1,608,1254
197846,rokiller,63,1,96,1823
199877,12345678900,0,0,0,2075
200555,nukimura,160,1,1240,978
201700,UNOKEVA+ANDANDOR,24,2,5950,359
202091,Victorgm,125,1,807,1151
202854,nuevito,0,1,806,1148
203514,foncho,133,1,956,1078
215587,lobyyto,26,1,996,1060
216871,nica97,201,1,3946,476
217192,tunivalee,28,2,6456,330
219202,tuma22,16,2,6726,316
219369,bernabeu,75,11,44331,14
222512,Matapoco,0,1,467,1353
222751,davidx,167,8,40957,17
231570,skalkh,20,2,7476,285
235662,Wottan,0,1,68,1868
238040,sari%C3%B1ena,0,1,215,1673
240304,Wadasa,1,3,11642,197
247494,Sekram,16,2,4691,420
252330,coe81,0,1,236,1610
253061,alejansro,0,1,197,1682
254189,germy.c,19,9,27636,42
254547,Ryuk92,206,1,783,1157
255924,Elxeneixe,0,1,660,1215
256280,MENN0SH,0,1,1058,1037
258443,Etosamot,35,1,3733,494
262910,ovidio+de+roma,3,1,3784,486
265281,Marques+de+Riscal,29,1,2636,629
266664,bramdalar,9,1,2300,697
266826,Jorgecsv,179,1,1385,915
267862,lazarillo,0,1,70,1863
267903,kikedecay,24,2,4953,402
271851,rafaman2,0,1,897,1106
278359,MARTIN+KING,75,8,33432,30
279226,romario3,68,1,5510,382
280765,WWidoW,0,0,0,2076
285536,Lady+Rowena,16,1,311,1509
285930,Tomaseta,0,1,374,1427
286637,barbarisimo,20,4,14440,145
287776,kuribo1976,0,5,18615,91
292351,cipinho,0,3,6428,333
294623,Ka%C3%ADn,0,1,449,1369
294778,Zakex,0,1,166,1733
295493,alexo,0,1,201,1675
301195,litus13,0,1,777,1160
301920,nostromo,167,6,21820,69
302869,getafuen,1,3,5527,381
304119,la+ca%C3%B1a,0,1,1118,1024
311234,ARKANTOS+2009,1,5,23775,61
316717,TUPAC,24,1,4690,421
317909,Guillermo7,94,1,1683,826
321281,rulas007,163,2,5135,391
331657,altrall,15,1,4083,466
340120,MrCactus,41,1,386,1418
349480,scout77,0,1,412,1395
352604,War-Dian,68,0,0,2077
355278,edinsonorlando,53,1,2837,606
362000,Andres+DTY,94,0,0,2078
362199,rabagalan73,22,1,631,1238
371560,Exter+Exposito,0,1,26,1926
372729,YAMAYA,0,1,5723,371
380208,temito,0,1,2445,670
380925,Julius16,53,1,6077,351
384682,yoni-,55,3,8282,258
389146,lukareli,50,0,0,2079
389855,Capit%C3%A1n+meliodas,55,1,2273,715
391222,ArtkingNew09,0,1,334,1478
401340,los+rompe+huesos,0,1,158,1750
403419,TITAN+MASTER,1,1,6080,349
409584,nebur+3,0,1,227,1633
409970,El-pillo,0,1,2686,618
412476,kikomane,163,1,1489,887
414455,THE-HERO,111,1,674,1208
432074,juanito20,139,1,3048,572
433392,verijames,24,2,7342,288
433818,chocolatoso,15,1,2554,658
435027,tigreII,105,1,1430,898
443635,ceporrero,0,1,261,1566
460649,angelo4435,62,1,571,1278
477281,juanchime,0,0,0,2080
480392,Maga+la+maga,139,1,2910,594
482542,zvvs,65,1,712,1191
486017,AJZARI,160,1,328,1483
486339,Spaid,19,6,24391,57
488498,chalinillo,0,1,366,1440
492721,menwer,0,1,26,1927
495300,arriano,0,1,1347,936
499950,TATXOSKY,0,1,116,1799
507321,El+monje,9,1,760,1167
531777,tumarguce,65,0,0,2081
537507,isidrox,203,1,696,1198
542783,sojan1,69,3,7216,294
546791,Senetiner,0,2,3599,512
550454,WARBLUE,10,3,6052,352
554232,a.d.n,0,1,284,1537
554260,club+tigre,10,2,3657,510
555656,NEGRO35,79,1,1410,904
561343,IVAN+EL+BRAVO,0,1,370,1431
562305,peleador+54,2,1,372,1429
570723,ALFPOLIS,0,1,271,1553
572281,TL+Leo,1,5,16865,108
572504,sir+elidan+dj,111,1,471,1359
572794,Tensibio,0,1,769,1163
577826,AlVaro+IX,69,2,5115,395
590756,ANGELKAPO14,168,1,690,1201
608533,killson,9,1,1175,1003
635280,SADA.SUR,0,1,342,1470
637516,perro69,55,1,2992,582
649916,aquileeessss,0,1,231,1625
656147,paramo2,150,3,9389,235
656164,santiagoalarcon,29,1,134,1775
663520,satania64,0,1,433,1379
666419,elbonekud,111,1,446,1371
669607,revoltosa,29,1,3448,522
677597,whalas,0,1,26,1928
684733,pedo+el+grande,10,1,7035,301
685863,medievolo,160,1,657,1216
689953,ga%C3%B1anes,77,1,90,1827
697480,EL+CABALLERO+FENIX,0,1,688,1203
701464,mafiu35,0,0,0,2082
709099,GZUCK,0,1,733,1181
719468,sakataka,188,1,669,1212
740471,BSR+Metal,8,0,0,2083
741002,didac7,3,4,15277,126
743605,siarez,41,1,2175,722
747111,zeus03,15,1,4884,405
748151,hectorleo,2,1,1286,956
769012,lokdavid,28,2,7547,279
769552,TOMAJAUSS,0,1,532,1309
770420,escorpion61,11,1,852,1121
772163,mariablancuzca,11,1,485,1344
776487,traj,68,1,5559,376
779531,agust+el+grande,0,4,7946,264
781658,jjert,9,1,888,1109
783798,TheMarine,79,1,1023,1046
784340,Wiking,167,4,11929,190
786529,serrajserra,12,1,2853,603
789512,Ciro+el+Grande,3,2,11186,206
795080,portugiese,69,3,16316,113
800543,ignacio33,167,4,14397,144
804111,Poni+is+back,1,3,8968,247
817959,LEGULEYO,204,1,1846,800
818654,orsanapioscuro,0,1,147,1763
819429,Miles,168,1,3224,549
826503,yumi+la+papa,0,1,773,1161
828995,juan-mi,0,1,562,1285
829690,yupanq3i,0,0,0,2084
835134,nickcapov,10,4,14649,139
837378,zaikoman,94,1,1648,832
842480,brenok,94,1,854,1120
843253,VALEZKA,0,1,220,1647
845612,Juda+Ben+Hur,69,1,3180,553
860318,dgvv,15,2,5994,357
862424,Black+Buc,154,2,3288,539
862456,Dasteo,20,3,16180,114
865857,azrael-k,28,8,21756,70
866900,alexran,94,1,3079,569
878285,The+Shadow+Lord,0,0,0,2085
879328,Lornas,0,0,0,2086
879464,RAFITO,137,1,762,1166
883040,villacis21,16,1,2671,621
888810,-L+A+L+O+N+G+A+N+I+Z+A-,1,7,34272,28
891173,CaPiTaN+ClOw,3,4,21559,71
893865,alsberto,0,1,26,1929
896073,troyanoazul,0,1,258,1570
902339,Huerque,171,1,1375,921
907588,parkerlew,167,3,6657,321
908754,EL+URBANO,79,1,2950,583
911726,Nabucodonosor17,2,1,1505,881
912249,nil-fr,2,1,611,1250
912352,GuerreroPlata,167,5,16661,110
912799,condeplebeyo,0,1,318,1494
913250,Maleth,15,1,2273,706
925391,tipito24,28,5,11104,210
926570,Dfiru,20,2,7146,296
933357,d3byan,9,1,2854,602
934653,-Xiki-,1,10,36273,25
938300,boyka2010,0,1,290,1525
940808,alvaraum,0,1,26,1930
944051,Toxic,68,1,1501,883
944121,Lucas+El+Rey+IX,0,1,221,1645
945125,QE+ONDA,111,1,657,1218
945659,canko0,200,1,2539,662
946962,luichis,76,1,811,1146
947682,ivan4444,0,1,271,1587
949693,jeiskill,179,1,144,1833
951401,novatius,142,1,4540,433
952827,merak13,15,2,7580,280
953649,...Napo...,0,1,423,1385
965211,Cabe-22,0,1,539,1302
967045,APU+BADULAQUE,168,1,1168,1008
970286,-Naruto-,12,1,632,1236
975086,faku.lp,0,2,4520,436
975475,Aubriel,0,1,444,1372
978034,Sven+el+Protector,111,1,89,1828
978368,akaekay,0,1,245,1591
985782,pijacorta,15,1,4557,430
986252,dieguinloko,10,1,5249,387
987383,nicolasedu76,8,1,2299,698
987723,peruanisi,105,1,974,1067
991519,josemis69,0,1,110,1811
992825,las+dalias,10,4,8319,256
997469,Monhoy,79,1,1194,996
999986,qqwwee,16,1,2607,653
1001039,lordson,35,0,0,2087
1006563,Legion+Sur,0,1,369,1437
1007629,SENTO2,139,1,1840,794
1009265,Reey+Ragnar,0,1,174,1718
1011913,chus96,0,0,0,2088
1015775,jodejuca,0,1,26,1931
1019205,hercules+5,16,1,2339,684
1021247,afortunado,28,2,6980,304
1022419,PAPI+1,0,1,38,1911
1023259,Mrloco,0,0,0,2089
1024499,barryl,168,1,2013,758
1026049,raamses,0,1,26,1932
1028035,CHEVY+LUCAS,168,1,1371,924
1036162,MOJAVE,10,4,7507,284
1037239,totoneta,0,1,1269,961
1039689,Zigian,0,0,0,2090
1040712,pevicorsa,0,4,6522,325
1041417,Mojito,1,1,1700,825
1043263,apirm,10,2,6706,319
1043323,Fenix000,0,1,1403,916
1043943,ACEMLA,0,1,287,1529
1045898,serggio+el+matador,0,0,0,2091
1047744,reydelplaneta,0,1,977,1066
1051979,peve,105,1,1307,958
1052122,Purown,0,1,364,1444
1066559,neoragex,62,0,0,2092
1073867,GanjaMan4,3,1,487,1337
1075536,MoChonk,167,2,4840,413
1078293,PRAETOR+GUGUITO,15,4,6481,328
1079185,anna+bolena,0,1,70,1864
1082316,DRUIDA+ROJO,200,1,922,1092
1084230,culata,0,1,528,1311
1085503,riquita,24,1,2614,640
1091122,hugasos,0,1,26,1933
1096810,Magnetom,137,1,1025,1045
1097072,milrayita,9,1,2912,589
1097179,furlog,160,1,26,1934
1097438,Sensy+Seed,0,1,4130,463
1099788,Franzurita,0,0,0,2093
1100445,GeNgHi-kHaN,53,3,9678,228
1105744,mrzonyy,35,1,2084,741
1107872,Zephyroas,0,0,0,2094
1108466,LEONARDO1175,35,1,1393,910
1124356,Rikuasesino,75,4,18271,96
1126755,caballeronegro2000,0,1,2011,759
1130513,JOSPI,163,1,1173,1004
1136654,s.amerlin,0,1,26,1935
1137765,isis+calandre,11,1,3920,477
1137797,exclama,120,1,3518,516
1139497,alloza14,0,1,1023,1047
1146818,tolteka,35,1,3671,506
1148395,ortegadies,3,3,6079,350
1156608,TUNDHER.ICE,15,1,276,1547
1156788,peluqueros,75,4,15110,129
1165711,crazy+vato,0,0,0,2095
1166358,Johnattan94,19,3,8385,255
1169034,Vanquished,1,7,33409,29
1172964,AZTK.Pacheco,0,1,190,1690
1173630,il+capii,3,3,12604,178
1174348,guilfrey,10,4,14370,146
1182358,forlando,162,1,1228,980
1184145,jose553,184,1,396,1405
1186212,Rey+Robe,28,2,4587,427
1187462,comando+j,69,6,16940,104
1193040,Pain,9,1,993,1061
1203157,JAM+037,0,1,987,1062
1216380,zecarlo,11,1,3428,524
1217819,Giovaa,0,1,239,1604
1224118,wuars1995,0,1,1079,1034
1231327,Vientosur,24,4,6471,331
1233516,movilla69,20,4,13909,156
1233703,franxox,176,1,2887,596
1233834,Lady+La+Hoya,9,1,1402,907
1244723,ut01027,0,0,0,2096
1247466,-Elgrand-,28,4,13391,163
1248571,dr+chila,120,1,482,1342
1251204,nahuel+destruccion,0,1,242,1597
1259861,Teyla,19,2,5964,358
1263244,KURIANA,0,1,26,1936
1267847,pepeca,41,1,442,1375
1271321,luistxiki,1,8,40592,18
1294772,.Yuen+Hsiao.,75,3,11512,196
1299883,maderig,0,1,536,1304
1301199,snaiper18,0,1,427,1383
1317137,raper96,75,6,16058,118
1319129,marcelovarela,132,1,76,1849
1320170,BSR+Chemamecha,1,8,30852,33
1321682,darkmatius,16,1,1917,776
1323047,ilyas,176,1,2607,646
1325175,Sir.+Juanjo,65,1,1014,1053
1326344,Asanbas,29,2,3284,542
1327372,Markryztos,132,1,546,1296
1328819,Yeni%C3%A7eri,2,1,1447,897
1329046,curro88,0,1,250,1583
1338801,tole+sped,132,1,172,1722
1342035,Beogulf,1,15,68775,1
1344475,xina+1,20,4,16158,116
1344786,munu95,20,7,16598,111
1348773,Perikoloso,171,1,2062,747
1348925,derlis91,0,1,124,1784
1350126,RIKARDXXI,99,1,1016,1051
1351573,xpopex,9,1,1297,949
1363055,j.paredes,0,1,393,1411
1363205,%2AMarlboro%2A,0,1,292,1524
1366417,llovet,0,1,26,1937
1367441,excaliburvamp,16,1,2434,673
1369420,PrinceNoob,168,1,2644,627
1369805,jjbc,24,2,4234,453
1370083,Pueblos+de+barbaros,162,1,171,1734
1379818,Eten,0,1,26,1938
1382360,rey+crakuort,0,1,1192,1009
1385426,metal+mania,0,1,652,1230
1385666,Saly,167,1,1015,1052
1390210,Thibaut+Courtois,1,6,34776,27
1393257,aaglaee,50,1,1981,764
1398254,cristal1020,168,1,2279,703
1403742,ANATOMIC,29,1,2553,659
1405084,MawaNz,0,1,706,1193
1406307,bandierita,3,5,10769,214
1408290,x+-man,0,0,0,2097
1415537,-+L+o+Q+u+i+L+L+o+-,0,1,26,1939
1416150,TodosLosDiasSaleElSol,0,1,233,1615
1416762,jesus445,29,1,2439,672
1419343,Serhenna,2,1,1590,850
1419758,Verdejo87,29,3,7856,269
1423677,CASTONIKITA,163,1,2650,626
1424787,juanx7,0,1,553,1292
1427030,thiron,9,1,1511,886
1433177,el+tigre+de+malasia,193,1,1532,867
1434418,Viking-Tyr,65,1,477,1346
1437428,Sermorya,160,1,1128,1020
1437765,shigamaru,10,2,6545,324
1440028,bolso1990,0,1,1216,987
1442174,NOSFERKRATOS,0,1,32,1915
1446155,versus25,0,0,0,2098
1451112,WhySoSerious,0,1,74,1858
1451906,Maese+Zippo,0,1,629,1239
1453511,urre,35,3,6510,326
1454996,LaInfeccion,0,1,1310,944
1459338,seragus,20,2,6098,354
1466469,flomar,0,1,2675,619
1468658,%2ABruToX%2A,0,1,364,1445
1469003,Epson+Fly,15,1,3249,548
1469587,satan-as,0,1,1663,828
1470110,OPer,15,3,4875,408
1471280,gallego1968,167,5,15637,120
1472156,feixes,0,1,56,1873
1472448,VICTORIO2011,168,1,1383,929
1474935,Hephaisto,0,1,85,1834
1475038,Fedaikin,79,3,5658,375
1476089,lykorz,176,1,343,1467
1476356,AUSENTE33,195,1,193,1684
1478392,Jorblak,171,1,2129,729
1479932,Sir+Franji,16,1,26,1940
1483240,infernal2,0,1,343,1468
1485545,adrikukivk,2,1,179,1720
1485683,Thanoz,69,4,7986,263
1486621,La+Trastornada,50,1,420,1388
1498879,aitor1122,0,1,322,1489
1498913,Kenin157,0,1,112,1807
1499631,-Lord+Baphomet-,0,1,295,1520
1501353,JoseJuang,79,1,839,1133
1510598,XaIRoW,0,1,1408,906
1513823,Keeta+Aungsuwan,132,1,221,1646
1515545,GoD97,75,1,3613,511
1516486,andersen91,0,1,960,1075
1519293,betico03,35,2,6557,323
1522246,JACL+EL+GRANDE,176,1,364,1446
1525913,Rodrigo+Goes+Es+Iran%C3%AD,0,0,0,2099
1535952,lithox777,3,5,11881,189
1543507,TaTaMartino,10,6,14082,152
1545062,JAUMEM,3,5,19557,84
1546340,TuSSi+PoTe,1,4,20208,78
1548649,Chalaito,181,1,1297,950
1549572,PHNeutro,0,0,0,2100
1549959,SyaoranLee,139,3,6684,320
1550162,rolo+parse,29,1,2080,743
1550750,chivuuaa,0,1,524,1313
1551180,Chekejode,35,2,6025,353
1551553,EMIR+sanguinario,124,1,328,1484
1552275,zairo,68,1,4764,416
1552780,narlord,168,1,1652,831
1553074,Doramax,120,1,3176,554
1553266,NZRU,120,1,2101,736
1553920,Maaurooh,129,1,819,1142
1555525,mackrodro,55,1,1810,801
1556649,Blankito665,10,6,21594,73
1563523,sergioportero,20,5,14386,147
1563960,fermin,0,1,1489,888
1564217,prohardstyle,0,1,2162,726
1564223,juansantos2,41,1,1179,1002
1564945,SHAK,111,1,907,1098
1566017,pituca,0,1,256,1574
1566793,Finland,168,1,2275,705
1568957,Deadmouse,41,1,853,1137
1571842,Nietzs,20,6,25551,53
1573465,Tiberio,94,1,3677,504
1573548,JuegoSolo,1,1,7232,292
1577013,ruracks,0,1,375,1426
1577430,Boss+MORIBUNDO,2,1,664,1214
1577451,Damn,20,5,14628,135
1578846,sam978,16,2,9012,243
1579889,Hamazazpi,194,1,387,1415
1580481,calceta7,167,6,25900,51
1580549,-Halla+Madrid-,0,1,156,1752
1581345,CalleJero,0,1,156,1753
1584104,akily,3,1,1010,1054
1586548,minifalda,0,0,0,2101
1586763,CmPaX,19,6,26173,48
1587053,xinojua,1,6,26662,45
1588173,Se%C3%B1or+LORD+TORVIC,153,0,0,2102
1589382,MEIAN01,2,1,3364,531
1589949,saladino,28,0,0,2103
1592344,DarkLegend,8,1,2055,749
1592439,magollas,0,1,155,1755
1592617,Einheri87,0,0,0,2104
1592933,stick,168,1,760,1168
1593827,manuel-wal,0,1,233,1616
1594692,Jandry4,19,3,12307,185
1595726,-xyc,1,5,18589,92
1597818,desde+mi+cielo,107,1,654,1219
1598893,Caezare2273,19,3,14654,134
1598999,pacorro,35,1,1525,870
1600033,febrama,0,1,803,1150
1603303,Elbaronil,200,1,1523,871
1606078,Thor11,0,1,26,1941
1608217,GANZ,0,1,188,1692
1608613,Hellvett,0,0,0,2105
1608799,yave39,167,6,11895,188
1609139,policcio,28,3,7160,295
1610816,marcus,70,1,1830,797
1610973,Rhaska,0,1,81,1841
1611365,trollero22,0,3,7301,291
1611699,C1D+CAMP3ADOR.,9,1,1982,766
1613388,sLoVeXx,68,3,11617,193
1613919,cesjis,0,1,241,1598
1614522,Pekadores,0,0,0,2106
1615059,acs26cs,0,1,744,1174
1615111,ordo%C3%B1oII,120,1,4966,400
1617970,bmvc,28,5,14154,151
1619606,OLGUEITOR,59,1,258,1571
1619714,Paddyano,0,1,26,1942
1620964,Nicosta,0,1,26,1943
1623724,The+legend+returns,0,1,85,1835
1624952,Sandman,26,1,312,1501
1625326,sweity,68,1,1937,770
1627158,MoaBDiV,70,1,2372,679
1628375,pankistan,111,2,6148,348
1628845,pipia07,93,0,0,2107
1629938,patosov,0,1,394,1409
1629978,Huepjr,179,1,2644,657
1630138,lastoco,0,0,0,2108
1630663,lucesita,9,1,2052,751
1631678,Cheguy,0,1,2310,696
1635695,jubebur,0,1,239,1605
1638135,iker+sillas,0,1,166,1735
1638669,buko,9,1,843,1126
1639534,RafelDM,160,1,2206,719
1641044,Rolan96,0,1,84,1838
1643481,jesusiyo3333,93,1,49,1885
1645211,luzbelito69,0,1,704,1194
1646350,tecnollave,0,0,0,2109
1646529,Dragonblack,16,1,1367,926
1646803,eneko32,137,1,1534,866
1650928,nosoynoob70,77,1,1448,896
1651308,-T+E+M+P+L+A+R-,1,9,38127,19
1652831,matimir,0,1,4124,464
1653036,dani1812,0,0,0,2110
1655503,Naras,0,1,211,1664
1655794,capitan+tsubasa,0,0,0,2111
1657363,monicafari%C3%B1a,10,6,12312,182
1657441,Von+Schweetz,75,5,11642,192
1659003,BadilloPillo,41,1,366,1441
1663439,Owen26,175,1,188,1693
1665557,berci,163,1,3095,571
1666646,andykiller,167,4,14740,132
1666980,TEMPLARIO777,0,0,0,2112
1667957,Conde+de+Veri,0,1,268,1557
1667968,-N-E-W-,163,2,4961,401
1671571,albertoelcanario,10,10,13508,161
1672154,flint,69,3,11827,191
1673222,INQUISICION,177,1,496,1332
1674937,catalufo,19,3,4235,455
1677446,Devil+Jim,111,1,209,1678
1678679,Thanks.es,1,6,21946,68
1679379,cachocop,0,0,0,2113
1679961,jhonnas,9,1,2056,748
1682534,hockz,0,1,44,1899
1682674,La.Mota,10,8,36418,23
1682871,emavelez,94,1,2010,760
1683698,Roig.17,3,3,7022,302
1684263,los+rios.,10,3,8068,261
1685021,Rey+barbaroja,176,1,420,1389
1688375,NEDRUN,79,1,987,1063
1691091,medyna14,2,1,840,1141
1691132,Alvhia,111,1,948,1084
1695158,maciel.es,0,1,26,1944
1696634,Black+lady,162,1,1077,1035
1696964,joan250,9,1,2095,737
1697363,Nonamed,0,1,457,1363
1697624,RAGNAR.,0,1,256,1575
1697959,Fonte,0,1,26,1945
1699710,Julio.Ceesar,75,1,768,1164
1700496,Akka,68,1,1475,893
1701431,maykel638,0,1,1340,939
1702006,Sombrero+de+paja,171,1,590,1264
1702291,Granjero1,120,2,5805,366
1702675,CONDOR+DE+LOS+ANDES,0,1,193,1685
1703257,%2ACHILENO%2A,167,2,5222,388
1706235,Alejandro20,69,1,3752,491
1707975,MorCloud,154,2,3366,534
1709215,ReeduS.,12,1,759,1170
1714244,masacre100,19,6,26187,49
1715942,Srbaluarte,0,1,1933,771
1715991,andReea92,167,4,11572,194
1716245,Golen3,3,5,9688,227
1721648,NESSST,179,1,505,1328
1721928,focs,16,3,4544,432
1723176,LITANIRIVER,162,1,2314,693
1724130,hexahidratado,9,1,1027,1055
1726840,Cthulhu,0,1,284,1538
1727699,B4LL3ST3R,29,1,363,1448
1728724,errrPadi,0,1,219,1650
1731090,guelflendo,111,1,1678,827
1731373,gru4.,20,11,45615,12
1734443,nicko917,10,6,21598,72
1736828,traspie,20,5,19734,82
1740644,bucefalo101,168,1,1581,853
1740954,Znna,0,1,2053,750
1745999,-+S+P+A+R+T+A+N+-,1,9,46889,11
1747072,Eg0CeNtRiK0.,19,5,11536,195
1747712,-+L+O+B+I+T+O+-,1,8,15111,128
1748648,Se%C3%B1ora+BarbY,9,1,1535,865
1749417,Izaya,0,1,3451,520
1749444,pistachos,0,1,187,1696
1749963,JOAOpereira,0,1,4029,472
1751219,BigHeart,0,1,388,1421
1751869,pablushca,111,1,698,1209
1752476,Raf110,1,3,11220,204
1756097,sir+cabrito,160,1,845,1123
1762371,A+COP,9,1,3432,523
1762817,jamap,9,1,224,1640
1764827,banano,93,0,0,2114
1766082,Quality+the+Sax,3,1,1103,1033
1766388,Xaniro,20,4,10341,220
1772088,victor100,0,1,893,1107
1772681,ilyasova,0,1,2361,680
1772694,la+maravilla,35,1,2617,639
1773131,Javivi666,62,1,574,1275
1777202,speero+as,0,1,556,1289
1783178,SplitZz,203,1,1734,817
1783692,sarius,1,5,19244,86
1784555,SAYKO,20,4,14709,133
1786798,kamka,3,6,26397,47
1787062,rusa83,0,1,129,1781
1788969,edison+perez+regreza,0,1,280,1542
1790251,What+Da+Faq%3F,0,1,26,1946
1791783,Muse,137,1,440,1377
1791810,Armyshaell,0,0,0,2115
1793379,MatyCash,20,3,12959,174
1796126,Jaimerm,12,1,1084,1031
1796437,Sr.Farmer,10,6,20129,79
1796981,piojoso,0,0,0,2116
1799129,thonet,0,1,112,1808
1802533,H+u+b+e+r,0,1,26,1947
1806199,Telapelas,0,1,470,1366
1806454,nicopirata,167,4,16141,115
1810435,xxx+odin+xxx,20,10,31840,32
1810477,Helaric,0,1,26,1948
1814340,Naiara,75,3,8975,244
1815147,lord+verox,65,1,282,1541
1819308,NEFERTITI,162,1,467,1354
1819409,maestro.c4,0,1,313,1498
1819637,3l+rum4n0,0,0,0,2117
1820634,.SrPablo.,111,1,367,1438
1820940,eltitoraul,20,4,23623,62
1820949,Pestoso,69,4,10534,216
1821118,asterix,29,1,2026,755
1824034,Mobotombo,0,2,3386,527
1824458,Se%C3%B1or+siabato,0,1,279,1544
1825930,Gale,3,3,15147,127
1826108,Reina+Flod,0,1,228,1631
1826519,turcos,111,1,561,1286
1828777,Intelligence,0,1,250,1584
1830104,Zeratul100,29,1,2115,730
1833730,tony+montanaa,1,7,23230,64
1836199,ivomax333,78,4,13304,165
1836919,spectre6,0,1,698,1197
1839095,lATILAl,0,1,410,1396
1842087,Karenis,0,1,26,1949
1843102,Artanis,9,1,1030,1044
1844986,Triston+Monkey,9,1,795,1154
1845090,Elorrixo,20,1,7325,289
1847667,-Uchiha+Itachi-,15,1,2564,656
1847699,angelito21,105,1,146,1764
